horizon,model,framing,scheme,blend_w,params,cv_MAE,test_MAE,test_RMSE,test_MAPE,test2024_MAE,test2024_RMSE,test2024_MAPE,test2025_MAE,test2025_RMSE,test2025_MAPE,frozen_test_MAE
2,LightGBM,ratio_ly,decay,0.0,"{""max_depth"": 2, ""n_estimators"": 300, ""learning_rate"": 0.03, ""num_leaves"": 7, ""min_child_samples"": 10, ""subsample"": 0.8, ""colsample_bytree"": 0.8}",242.69333449446412,70.36841755263694,91.03325754018313,16.116813221520786,51.3884976246613,68.34559125555869,13.216113906772833,90.5728484437078,110.1647592738427,19.204654427542803,93.5559245454418
2,LightGBM,ratio_ly,decay,0.25,"{""max_depth"": 2, ""n_estimators"": 300, ""learning_rate"": 0.03, ""num_leaves"": 7, ""min_child_samples"": 10, ""subsample"": 0.8, ""colsample_bytree"": 0.8}",186.1650008708481,66.87312436139543,86.18045752336559,15.46751909514636,59.36715306470417,80.70188115403059,14.702558531927545,74.86335187077644,91.65333900127604,16.28183195276639,88.35534201219973
2,LightGBM,ratio_ly,decay,0.5,"{""max_depth"": 2, ""n_estimators"": 300, ""learning_rate"": 0.03, ""num_leaves"": 7, ""min_child_samples"": 10, ""subsample"": 0.8, ""colsample_bytree"": 0.8}",132.17710498215703,70.15477075779143,87.55916334243288,16.497414063989613,76.21670248997172,96.71272809571975,18.739811812577344,63.70174665579304,76.62271305977718,14.110345492912352,84.3347381991335
2,LightGBM,ratio_ly,window,0.0,"{""max_depth"": 2, ""n_estimators"": 300, ""learning_rate"": 0.05, ""num_leaves"": 7, ""min_child_samples"": 10, ""subsample"": 0.8, ""colsample_bytree"": 0.8}",284.50042693467145,77.09275014565088,99.51725941586835,17.247615985598408,54.07924203628955,70.43726544560892,14.362973112200079,101.5910007136807,123.14551567952691,20.31836485082888,112.51474916977223
2,LightGBM,ratio_ly,window,0.25,"{""max_depth"": 2, ""n_estimators"": 300, ""learning_rate"": 0.05, ""num_leaves"": 7, ""min_child_samples"": 10, ""subsample"": 0.8, ""colsample_bytree"": 0.8}",214.98977847964898,73.99079093016238,90.48088271103796,17.090401012360758,65.11878342234293,81.94673123143623,17.038224155083356,83.43518601913149,98.7585464902253,17.145944118494768,99.44524835995169
2,LightGBM,ratio_ly,window,0.5,"{""max_depth"": 2, ""n_estimators"": 300, ""learning_rate"": 0.05, ""num_leaves"": 7, ""min_child_samples"": 10, ""subsample"": 0.8, ""colsample_bytree"": 0.8}",150.09537183746104,73.70273367175398,88.72006603113446,17.464954022908653,79.5937895060915,97.35590223324391,20.412427071496538,67.43160971907211,78.4898475810092,14.327321422798969,90.08414548157985
2,LightGBM,ratio_blend,expand,0.0,"{""max_depth"": 2, ""n_estimators"": 300, ""learning_rate"": 0.05, ""num_leaves"": 7, ""min_child_samples"": 10, ""subsample"": 0.8, ""colsample_bytree"": 0.8}",111.30915020196716,59.134395807724985,77.46378141992585,14.19121700242891,44.99152666334912,56.85241362730916,12.477037384894613,74.18970812270574,94.59221422926801,16.015988853352518,58.772961160811704
2,LightGBM,ratio_blend,expand,0.25,"{""max_depth"": 2, ""n_estimators"": 300, ""learning_rate"": 0.05, ""num_leaves"": 7, ""min_child_samples"": 10, ""subsample"": 0.8, ""colsample_bytree"": 0.8}",87.94810477509394,60.69335516894904,76.45419581439634,14.476625969574581,56.89960237652703,72.4611826947783,14.81327887845627,64.73186620604342,80.48743856506299,14.118253518184392,61.781910044384006
2,LightGBM,ratio_blend,expand,0.5,"{""max_depth"": 2, ""n_estimators"": 300, ""learning_rate"": 0.05, ""num_leaves"": 7, ""min_child_samples"": 10, ""subsample"": 0.8, ""colsample_bytree"": 0.8}",75.28430205446969,66.30528340846931,81.85787942157872,15.72467493161268,74.19571229899505,91.59650137657877,18.520267514663214,57.905794589522564,70.01803131159062,12.748721536752438,67.49368396300684
2,LightGBM,ratio_blend,decay,0.0,"{""max_depth"": 2, ""n_estimators"": 300, ""learning_rate"": 0.03, ""num_leaves"": 7, ""min_child_samples"": 10, ""subsample"": 0.8, ""colsample_bytree"": 0.8}",108.32709232546236,57.41697740069405,73.89331864612251,13.410022604041988,45.4627829775521,57.82857996562692,12.059946614119154,70.1424101737161,87.82267118325824,14.847200270734037,62.105167051505845
2,LightGBM,ratio_blend,decay,0.25,"{""max_depth"": 2, ""n_estimators"": 300, ""learning_rate"": 0.03, ""num_leaves"": 7, ""min_child_samples"": 10, ""subsample"": 0.8, ""colsample_bytree"": 0.8}",84.84401649166887,58.56858077612054,74.23844462807138,13.6974848911323,54.171044654129105,72.32055650938669,13.851697139755487,63.24982890598239,76.2270612338008,13.533323465178594,64.22803805712014
2,LightGBM,ratio_blend,decay,0.5,"{""max_depth"": 2, ""n_estimators"": 300, ""learning_rate"": 0.03, ""num_leaves"": 7, ""min_child_samples"": 10, ""subsample"": 0.8, ""colsample_bytree"": 0.8}",73.72548695903723,64.9723382543134,80.78194934487692,15.270073932192219,72.33534901674007,91.14163920351082,17.96235736188782,57.13429453947212,68.04219437258402,12.404094797354968,69.41951042991485
2,LightGBM,ratio_blend,window,0.0,"{""max_depth"": 2, ""n_estimators"": 300, ""learning_rate"": 0.05, ""num_leaves"": 7, ""min_child_samples"": 10, ""subsample"": 0.8, ""colsample_bytree"": 0.8}",111.30915020196716,61.3808210713331,79.40458176211999,14.320869870138184,44.70084662262956,58.86805993253867,12.393079824641303,79.13692290382396,96.58120548833988,16.373033466957445,58.772961160811704
2,LightGBM,ratio_blend,window,0.25,"{""max_depth"": 2, ""n_estimators"": 300, ""learning_rate"": 0.05, ""num_leaves"": 7, ""min_child_samples"": 10, ""subsample"": 0.8, ""colsample_bytree"": 0.8}",87.94810477509394,63.139062143938546,78.19070521011359,14.887797388272816,58.483442092768925,73.92963200019581,15.340235687145768,68.0950447790546,82.48515845128243,14.406169521730641,61.781910044384006
2,LightGBM,ratio_blend,window,0.5,"{""max_depth"": 2, ""n_estimators"": 300, ""learning_rate"": 0.05, ""num_leaves"": 7, ""min_child_samples"": 10, ""subsample"": 0.8, ""colsample_bytree"": 0.8}",75.28430205446969,68.0441664061818,83.10561815203137,16.114979603703556,75.71828833012884,92.51981740230335,19.11483565138709,59.874939841980115,71.73912258302852,12.921584456169471,67.49368396300684
2,RandomForest,level,expand,0.0,"{""max_depth"": 6, ""min_samples_leaf"": 4}",69.78897954560037,63.47895824574726,81.6088094327347,15.030350570856966,52.84852748675145,69.49565092449426,13.718880267416688,74.79522324725892,92.78166467833726,16.42643186161597,106.00662095656024
2,RandomForest,level,expand,0.25,"{""max_depth"": 6, ""min_samples_leaf"": 4}",82.74745599662103,59.951563354198186,77.46396415442304,13.843600986756034,56.334508595143674,74.59920317277785,13.77765653375374,63.801976484804555,80.40146258473354,13.913799920597183,91.39438562865263
2,RandomForest,level,expand,0.5,"{""max_depth"": 6, ""min_samples_leaf"": 4}",99.95007531173111,62.44110112341123,81.10648040698997,14.463064352819782,69.06655860287151,89.50094378643058,16.772636340468747,55.38819477430837,71.08942335940743,12.004487720806365,83.96389987524935
2,RandomForest,level,decay,0.0,"{""max_depth"": 6, ""min_samples_leaf"": 4}",63.10801576707394,59.57271913878926,78.2785248391141,14.121588805541233,47.968700967437734,64.0075647718001,12.71898442946173,71.92538364377639,91.04444171422199,15.614683786529085,108.28458261223713
2,RandomForest,level,decay,0.25,"{""max_depth"": 6, ""min_samples_leaf"": 4}",77.17775936949964,56.45816100575618,74.07062794436872,13.062685013413066,51.02632817987295,68.75908890625378,12.73751259366854,62.240434659115735,79.33503903972604,13.408836298947561,92.97941027387552
2,RandomForest,level,decay,0.5,"{""max_depth"": 6, ""min_samples_leaf"": 4}",95.44414273349668,60.142590312347956,78.47856970177843,13.860585196853242,65.62644221844336,85.20828855009506,16.018354507998108,54.304941509085126,70.61338795522411,11.56360496240871,85.16845898940832
2,RandomForest,level,window,0.0,"{""max_depth"": 6, ""min_samples_leaf"": 4}",69.66743271982996,58.294776939157614,75.71465059761255,13.54974438235741,49.067763674015545,65.87563520653252,13.035439202707769,68.11708138269596,84.94524893396851,14.097230541339286,106.7475587396568
2,RandomForest,level,window,0.25,"{""max_depth"": 6, ""min_samples_leaf"": 4}",82.7545304338913,55.86586433834942,72.84550800836938,12.796073149245391,52.254436288125106,70.46781876393904,13.080769707106029,59.71028774665271,75.2941349477375,12.493009071522772,94.17826377005716
2,RandomForest,level,window,0.5,"{""max_depth"": 6, ""min_samples_leaf"": 4}",100.30034904449256,60.56348400333965,78.20683444732053,14.007432758891541,66.72323516963002,86.35009276322718,16.355973145070344,54.006329535998304,68.48230331946763,11.507373638120564,86.00304344085235
2,RandomForest,logratio,expand,0.0,"{""max_depth"": 4, ""min_samples_leaf"": 4}",81.84484760662151,67.48939171350702,88.24006823718692,14.90458163104204,47.36811726763063,60.98593629559069,12.239123366334566,88.90881289782705,110.07144762749344,17.742004945085487,73.07371930000431
2,RandomForest,logratio,expand,0.25,"{""max_depth"": 6, ""min_samples_leaf"": 4}",88.77478245038373,62.28180869602801,79.6210906719852,13.748292461589262,52.312790993787694,67.72833758939767,12.88112449164146,72.89398883067092,90.58126677195999,14.671406752178855,69.03934174033944
2,RandomForest,logratio,expand,0.5,"{""max_depth"": 6, ""min_samples_leaf"": 4}",102.50949423175774,62.81157475809467,80.35660332636908,14.176815150775429,66.70473427383445,84.90508873474533,16.36565713505756,58.66724366069427,75.21301183131797,11.84675755460412,68.99515922543426
2,RandomForest,logratio,decay,0.0,"{""max_depth"": 4, ""min_samples_leaf"": 4}",68.47757541010337,63.44114110885322,81.59953806301847,14.30259909037947,46.42857706303771,57.66754152226313,12.274531970823432,81.55128993181813,101.02698757645165,16.461509249906864,68.60356126506066
2,RandomForest,logratio,decay,0.25,"{""max_depth"": 4, ""min_samples_leaf"": 4}",77.92473695488474,59.06890996695556,75.3100929039243,13.246324873765229,50.83313649007001,65.05692090991809,12.792190516090859,67.8360236681563,84.87443255384167,13.729758222257296,63.42929742916571
2,RandomForest,logratio,decay,0.5,"{""max_depth"": 4, ""min_samples_leaf"": 4}",94.86064052651822,61.67152498965407,78.35991884065865,14.04660176058679,66.0471623421571,83.58001041187032,16.325510747430442,57.01358845311858,72.39058968672379,11.62066638749516,65.59085575959693
2,RandomForest,logratio,window,0.0,"{""max_depth"": 4, ""min_samples_leaf"": 4}",80.50899773182189,58.47155193754797,75.70771980059396,13.366216041466842,44.35830511415944,53.940989976820504,11.575411180905508,73.49533081405833,93.46525357560456,15.272556699483744,59.798569951643984
2,RandomForest,logratio,window,0.25,"{""max_depth"": 4, ""min_samples_leaf"": 4}",87.46086164975895,56.17750496192633,71.98278025046491,12.806465367877735,49.36911168234323,63.427939586050236,12.520279616890534,63.42514942083738,80.09166232656466,13.111114715702819,55.27150866581562
2,RandomForest,logratio,window,0.5,"{""max_depth"": 4, ""min_samples_leaf"": 4}",101.54756727437659,60.49669482043912,77.13778050073566,13.980029484632292,66.6359207475139,83.15353086724177,16.663124288922205,53.961389801295006,70.16946298399999,11.123831789743027,60.278365323290956
2,RandomForest,ratio_ly,expand,0.0,"{""max_depth"": 4, ""min_samples_leaf"": 2}",275.64483292391554,81.62726182424603,102.36594041564862,19.91760033822157,51.98610338814273,68.82405852112589,15.708995224955883,113.18075306267859,128.80712067398383,24.39772836202052,106.62530353680486
2,RandomForest,ratio_ly,expand,0.25,"{""max_depth"": 4, ""min_samples_leaf"": 2}",209.20413939018144,74.44539241479245,92.31607746118456,18.137237008301266,58.568542679535106,79.1669923282367,16.26912632771172,91.34655503619548,104.51113597843234,20.125870958606264,95.15983491598624
2,RandomForest,ratio_ly,expand,0.5,"{""max_depth"": 4, ""min_samples_leaf"": 2}",144.272157024841,73.91424604801213,89.6157932193642,18.01650728179486,75.46536379988395,94.83333583411466,19.650560548126624,72.26305618311633,83.7050221868701,16.277031224086848,87.09357740333155
2,RandomForest,ratio_ly,decay,0.0,"{""max_depth"": 4, ""min_samples_leaf"": 2}",251.7984311901515,69.63497452252605,90.56927627430315,17.130062786140208,51.903252380209146,68.4095691268122,15.040720280046397,88.51067873854082,109.32979430745694,19.354201582949752,104.93344416687899
2,RandomForest,ratio_ly,decay,0.25,"{""max_depth"": 4, ""min_samples_leaf"": 2}",191.00521956521246,65.67518518835124,85.11992363593411,15.962748103367938,57.0831542460629,77.93461517876136,15.370238122973372,74.82154070756141,92.15522486462733,16.59348453411054,93.93261454203767
2,RandomForest,ratio_ly,decay,0.5,"{""max_depth"": 6, ""min_samples_leaf"": 2}",132.23994735887683,67.48335622574707,85.77347273773583,16.2225238828619,72.9629117155951,94.22285331744705,18.520278354215414,61.6502810268766,75.75032229275702,13.776527187550094,86.32251086882002
2,RandomForest,ratio_ly,window,0.0,"{""max_depth"": 4, ""min_samples_leaf"": 2}",275.64483292391554,72.57653815392865,93.0655479014628,17.83331602781029,53.012065765588375,68.68876012327613,15.983383330170131,93.40323456732312,113.39593024453941,19.802599222072402,106.62530353680486
2,RandomForest,ratio_ly,window,0.25,"{""max_depth"": 4, ""min_samples_leaf"": 2}",209.2041393901814,68.14057471214608,86.6516046522996,16.69237851373883,59.231142680911994,79.23348640831544,16.533543620819813,77.62480880991134,93.90658373405405,16.861460819104238,95.15983491598624
2,RandomForest,ratio_ly,window,0.5,"{""max_depth"": 4, ""min_samples_leaf"": 2}",144.27215702484102,69.77406702332563,87.10974923140448,17.05798070330925,75.64255139604242,94.95634686320864,19.784627095173633,63.526970755594846,77.89314032432307,14.155421641002,87.09357740333155
2,RandomForest,ratio_blend,expand,0.0,"{""max_depth"": 6, ""min_samples_leaf"": 4}",105.886123377995,57.962589678361596,72.92698353613558,13.751043868294403,41.57915356162873,52.58258825382204,11.150632848651838,75.40302167359333,89.64651586072146,16.51922334081713,57.1406334567689
2,RandomForest,ratio_blend,expand,0.25,"{""max_depth"": 6, ""min_samples_leaf"": 4}",86.77789748257237,57.97752165195502,72.85002950266575,13.710153053174457,50.23538771133303,67.67769032862877,12.75990706035306,66.2191481048752,77.97998352665248,14.721705239081107,59.63770952772356
2,RandomForest,ratio_blend,expand,0.5,"{""max_depth"": 6, ""min_samples_leaf"": 4}",74.9351991549498,64.43505433005987,79.52590142030748,15.264220060967443,69.43377019059834,87.91899073906089,17.20676530878567,59.11384067206732,69.48610931379302,13.196349313289977,66.35349428198934
2,RandomForest,ratio_blend,decay,0.0,"{""max_depth"": 6, ""min_samples_leaf"": 4}",95.68185220007672,56.7677018429282,72.33271122212656,13.910473942638275,43.54303550127736,53.85287748855213,12.247830384027669,70.84557246468555,87.83139668637976,15.680384827610855,59.24381252808078
2,RandomForest,ratio_blend,decay,0.25,"{""max_depth"": 6, ""min_samples_leaf"": 4}",80.042545016624,56.993272664662,72.25857062663508,13.726376817999691,51.07538453469877,67.731035539151,13.322509719506611,63.29296002881642,76.78541340697737,14.156299858331039,61.6975335350182
2,RandomForest,ratio_blend,decay,0.5,"{""max_depth"": 6, ""min_samples_leaf"": 4}",72.37042107777803,63.5007168455066,79.07652334796197,15.221533246255053,69.45428396515808,87.58868778974458,17.47807101769198,57.16304862136149,68.86862137647421,12.819412392789935,67.36611751744502
2,RandomForest,ratio_blend,window,0.0,"{""max_depth"": 6, ""min_samples_leaf"": 4}",105.88612337799502,57.299255210576206,73.16197308027577,13.649665544603195,41.02432775114906,52.146359355861385,11.124269066664482,74.6241779899664,90.31060083447584,16.337990827570216,57.14063345676891
2,RandomForest,ratio_blend,window,0.25,"{""max_depth"": 6, ""min_samples_leaf"": 4}",86.77789748257237,57.84610091516237,72.6613828671638,13.75538244245763,50.402318886865615,66.8226076388912,12.95928050645225,65.77012694528472,78.4004794311313,14.602845793689164,59.63770952772356
2,RandomForest,ratio_blend,window,0.5,"{""max_depth"": 6, ""min_samples_leaf"": 4}",74.9351991549498,63.78511193894728,79.18714535974418,15.149818981295859,68.68120690160463,87.17365806557135,17.0891661285631,58.57313988192495,69.68674506649029,13.085352663237185,66.35349428198934
2,ExtraTrees,level,expand,0.0,"{""max_depth"": 6, ""min_samples_leaf"": 4}",69.94456436003405,62.13638601856691,80.77774309805591,14.150590811835256,54.38784018297569,71.90584604853069,13.534283672637102,70.3848380370995,89.25822072097053,14.806659701949421,107.71628383112315
2,ExtraTrees,level,expand,0.25,"{""max_depth"": 6, ""min_samples_leaf"": 4}",83.70267694688569,59.58021485275037,76.60826158252105,13.513359076988804,56.854129279195774,75.25192047956156,13.718850499242599,62.48217691492139,78.02620462405619,13.294610143621869,94.69163759114599
2,ExtraTrees,level,expand,0.5,"{""max_depth"": 6, ""min_samples_leaf"": 4}",101.02136935411079,61.53547340338487,80.4360087031105,14.203722343321434,67.32907710683509,89.2772660602484,16.272530537838456,55.36808881584109,69.80449610905494,12.001442652383957,86.44210579236547
2,ExtraTrees,level,decay,0.0,"{""max_depth"": null, ""min_samples_leaf"": 4}",55.8443970027537,59.08421905827545,76.29642036228402,13.751106873594122,52.589224968888495,68.60946128808509,13.630026846827963,65.99824502439705,83.70718564067074,13.879998514990358,109.94309550609795
2,ExtraTrees,level,decay,0.25,"{""max_depth"": null, ""min_samples_leaf"": 4}",71.75441712276519,57.29717791258107,73.6033120254128,13.207255785319614,55.51697544205932,72.79690118723133,13.77807055772654,59.19223215539454,74.452152093023,12.59961425340256,97.74872124811515
2,ExtraTrees,level,decay,0.5,"{""max_depth"": null, ""min_samples_leaf"": 4}",92.24958595388296,60.39461118499703,78.86738174892835,13.97983049742857,66.37788619836206,87.84878794184323,16.17261807552703,54.02531842883423,68.01555204925575,11.64557275300118,88.31032540677427
2,ExtraTrees,level,window,0.0,"{""max_depth"": 6, ""min_samples_leaf"": 4}",70.99845500991322,60.92692348322616,76.7617518614783,13.811654641967769,55.13283694311033,70.04610737033892,14.05995725554143,67.09482205818819,83.31796323386695,13.547332504937748,108.92067953982759
